eventID,occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID
IYS:GoA2019:Stn11:trawl:sample441,IYS:GoA2019:Stn11:trawl:sample441:occ,IYS:GoA2019:Stn11:trawl:sample441:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,N,http://vocab.nerc.ac.uk/collection/S10/current/S104/,NA,NA
IYS:GoA2019:Stn11:trawl:sample442,IYS:GoA2019:Stn11:trawl:sample442:occ,IYS:GoA2019:Stn11:trawl:sample442:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn11:trawl:sample442,IYS:GoA2019:Stn11:trawl:sample442:occ,IYS:GoA2019:Stn11:trawl:sample442:occ:max_length,maximum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,74,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn11:trawl:sample442,IYS:GoA2019:Stn11:trawl:sample442:occ,IYS:GoA2019:Stn11:trawl:sample442:occ:min_length,minimum length,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,64,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn11:trawl:sample442,IYS:GoA2019:Stn11:trawl:sample442:occ,IYS:GoA2019:Stn11:trawl:sample442:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,N,http://vocab.nerc.ac.uk/collection/S10/current/S104/,NA,NA
IYS:GoA2019:Stn12:trawl:sample443,IYS:GoA2019:Stn12:trawl:sample443:occ,IYS:GoA2019:Stn12:trawl:sample443:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn12:trawl:sample443,IYS:GoA2019:Stn12:trawl:sample443:occ,IYS:GoA2019:Stn12:trawl:sample443:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,494,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample443,IYS:GoA2019:Stn12:trawl:sample443:occ,IYS:GoA2019:Stn12:trawl:sample443:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,469,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample443,IYS:GoA2019:Stn12:trawl:sample443:occ,IYS:GoA2019:Stn12:trawl:sample443:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,F,http://vocab.nerc.ac.uk/collection/S10/current/S102/,NA,NA
IYS:GoA2019:Stn12:trawl:sample443,IYS:GoA2019:Stn12:trawl:sample443:occ,IYS:GoA2019:Stn12:trawl:sample443:occ:total_weight,total weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,996,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample444,IYS:GoA2019:Stn12:trawl:sample444:occ,IYS:GoA2019:Stn12:trawl:sample444:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn12:trawl:sample444,IYS:GoA2019:Stn12:trawl:sample444:occ,IYS:GoA2019:Stn12:trawl:sample444:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,257,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample444,IYS:GoA2019:Stn12:trawl:sample444:occ,IYS:GoA2019:Stn12:trawl:sample444:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,245,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample444,IYS:GoA2019:Stn12:trawl:sample444:occ,IYS:GoA2019:Stn12:trawl:sample444:occ:total_weight,total weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,160,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample444,IYS:GoA2019:Stn12:trawl:sample444:occ,IYS:GoA2019:Stn12:trawl:sample444:occ:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,3,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample445,IYS:GoA2019:Stn12:trawl:sample445:occ,IYS:GoA2019:Stn12:trawl:sample445:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn12:trawl:sample445,IYS:GoA2019:Stn12:trawl:sample445:occ,IYS:GoA2019:Stn12:trawl:sample445:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,401,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample445,IYS:GoA2019:Stn12:trawl:sample445:occ,IYS:GoA2019:Stn12:trawl:sample445:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,380,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample445,IYS:GoA2019:Stn12:trawl:sample445:occ,IYS:GoA2019:Stn12:trawl:sample445:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,M,http://vocab.nerc.ac.uk/collection/S10/current/S103/,NA,NA
IYS:GoA2019:Stn12:trawl:sample445,IYS:GoA2019:Stn12:trawl:sample445:occ,IYS:GoA2019:Stn12:trawl:sample445:occ:total_weight,total weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,631,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample446,IYS:GoA2019:Stn12:trawl:sample446:occ,IYS:GoA2019:Stn12:trawl:sample446:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn12:trawl:sample446,IYS:GoA2019:Stn12:trawl:sample446:occ,IYS:GoA2019:Stn12:trawl:sample446:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,276,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample446,IYS:GoA2019:Stn12:trawl:sample446:occ,IYS:GoA2019:Stn12:trawl:sample446:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,265,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample446,IYS:GoA2019:Stn12:trawl:sample446:occ,IYS:GoA2019:Stn12:trawl:sample446:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,M,http://vocab.nerc.ac.uk/collection/S10/current/S103/,NA,NA
IYS:GoA2019:Stn12:trawl:sample446,IYS:GoA2019:Stn12:trawl:sample446:occ,IYS:GoA2019:Stn12:trawl:sample446:occ:total_weight,total weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,203,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample447,IYS:GoA2019:Stn12:trawl:sample447:occ,IYS:GoA2019:Stn12:trawl:sample447:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn12:trawl:sample447,IYS:GoA2019:Stn12:trawl:sample447:occ,IYS:GoA2019:Stn12:trawl:sample447:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,284,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample447,IYS:GoA2019:Stn12:trawl:sample447:occ,IYS:GoA2019:Stn12:trawl:sample447:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,270,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample447,IYS:GoA2019:Stn12:trawl:sample447:occ,IYS:GoA2019:Stn12:trawl:sample447:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,F,http://vocab.nerc.ac.uk/collection/S10/current/S102/,NA,NA
IYS:GoA2019:Stn12:trawl:sample447,IYS:GoA2019:Stn12:trawl:sample447:occ,IYS:GoA2019:Stn12:trawl:sample447:occ:total_weight,total weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,210,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample448,IYS:GoA2019:Stn12:trawl:sample448:occ,IYS:GoA2019:Stn12:trawl:sample448:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn12:trawl:sample448,IYS:GoA2019:Stn12:trawl:sample448:occ,IYS:GoA2019:Stn12:trawl:sample448:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,253,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample448,IYS:GoA2019:Stn12:trawl:sample448:occ,IYS:GoA2019:Stn12:trawl:sample448:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,240,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample448,IYS:GoA2019:Stn12:trawl:sample448:occ,IYS:GoA2019:Stn12:trawl:sample448:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,F,http://vocab.nerc.ac.uk/collection/S10/current/S102/,NA,NA
IYS:GoA2019:Stn12:trawl:sample448,IYS:GoA2019:Stn12:trawl:sample448:occ,IYS:GoA2019:Stn12:trawl:sample448:occ:total_weight,total weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,150,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample449,IYS:GoA2019:Stn12:trawl:sample449:occ,IYS:GoA2019:Stn12:trawl:sample449:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn12:trawl:sample449,IYS:GoA2019:Stn12:trawl:sample449:occ,IYS:GoA2019:Stn12:trawl:sample449:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,273,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample449,IYS:GoA2019:Stn12:trawl:sample449:occ,IYS:GoA2019:Stn12:trawl:sample449:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,260,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample449,IYS:GoA2019:Stn12:trawl:sample449:occ,IYS:GoA2019:Stn12:trawl:sample449:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,F,http://vocab.nerc.ac.uk/collection/S10/current/S102/,NA,NA
IYS:GoA2019:Stn12:trawl:sample449,IYS:GoA2019:Stn12:trawl:sample449:occ,IYS:GoA2019:Stn12:trawl:sample449:occ:total_weight,total weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,195,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample450,IYS:GoA2019:Stn12:trawl:sample450:occ,IYS:GoA2019:Stn12:trawl:sample450:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn12:trawl:sample450,IYS:GoA2019:Stn12:trawl:sample450:occ,IYS:GoA2019:Stn12:trawl:sample450:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,369,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample450,IYS:GoA2019:Stn12:trawl:sample450:occ,IYS:GoA2019:Stn12:trawl:sample450:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,347,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample450,IYS:GoA2019:Stn12:trawl:sample450:occ,IYS:GoA2019:Stn12:trawl:sample450:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,F,http://vocab.nerc.ac.uk/collection/S10/current/S102/,NA,NA
IYS:GoA2019:Stn12:trawl:sample450,IYS:GoA2019:Stn12:trawl:sample450:occ,IYS:GoA2019:Stn12:trawl:sample450:occ:total_weight,total weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,479,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample451,IYS:GoA2019:Stn12:trawl:sample451:occ,IYS:GoA2019:Stn12:trawl:sample451:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn12:trawl:sample451,IYS:GoA2019:Stn12:trawl:sample451:occ,IYS:GoA2019:Stn12:trawl:sample451:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,385,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample451,IYS:GoA2019:Stn12:trawl:sample451:occ,IYS:GoA2019:Stn12:trawl:sample451:occ:standard_length,Standard length,http://vocab.nerc.ac.uk/collection/P01/current/SL01XX01/,363,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn12:trawl:sample451,IYS:GoA2019:Stn12:trawl:sample451:occ,IYS:GoA2019:Stn12:trawl:sample451:occ:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,F,http://vocab.nerc.ac.uk/collection/S10/current/S102/,NA,NA
IYS:GoA2019:Stn12:trawl:sample451,IYS:GoA2019:Stn12:trawl:sample451:occ,IYS:GoA2019:Stn12:trawl:sample451:occ:total_weight,total weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,587,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample452,IYS:GoA2019:Stn13:trawl:sample452:occ,IYS:GoA2019:Stn13:trawl:sample452:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn13:trawl:sample452,IYS:GoA2019:Stn13:trawl:sample452:occ,IYS:GoA2019:Stn13:trawl:sample452:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,39,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample452,IYS:GoA2019:Stn13:trawl:sample452:occ,IYS:GoA2019:Stn13:trawl:sample452:occ:total_weight,total weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,3,http://vocab.nerc.ac.uk/collection/S11/current/S1116/,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample452,IYS:GoA2019:Stn13:trawl:sample452:occ,IYS:GoA2019:Stn13:trawl:sample452:occ:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,J,http://vocab.nerc.ac.uk/collection/S11/current/S1127/,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample453,IYS:GoA2019:Stn13:trawl:sample453:occ,IYS:GoA2019:Stn13:trawl:sample453:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn13:trawl:sample453,IYS:GoA2019:Stn13:trawl:sample453:occ,IYS:GoA2019:Stn13:trawl:sample453:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,60,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample453,IYS:GoA2019:Stn13:trawl:sample453:occ,IYS:GoA2019:Stn13:trawl:sample453:occ:total_weight,total weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,8,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample453,IYS:GoA2019:Stn13:trawl:sample453:occ,IYS:GoA2019:Stn13:trawl:sample453:occ:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,J,http://vocab.nerc.ac.uk/collection/S11/current/S1127/,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample454,IYS:GoA2019:Stn13:trawl:sample454:occ,IYS:GoA2019:Stn13:trawl:sample454:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn13:trawl:sample454,IYS:GoA2019:Stn13:trawl:sample454:occ,IYS:GoA2019:Stn13:trawl:sample454:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,44,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample454,IYS:GoA2019:Stn13:trawl:sample454:occ,IYS:GoA2019:Stn13:trawl:sample454:occ:total_weight,total weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,4,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample454,IYS:GoA2019:Stn13:trawl:sample454:occ,IYS:GoA2019:Stn13:trawl:sample454:occ:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,J,http://vocab.nerc.ac.uk/collection/S11/current/S1127/,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample455,IYS:GoA2019:Stn13:trawl:sample455:occ,IYS:GoA2019:Stn13:trawl:sample455:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn13:trawl:sample455,IYS:GoA2019:Stn13:trawl:sample455:occ,IYS:GoA2019:Stn13:trawl:sample455:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,59,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample455,IYS:GoA2019:Stn13:trawl:sample455:occ,IYS:GoA2019:Stn13:trawl:sample455:occ:total_weight,total weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,9,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample455,IYS:GoA2019:Stn13:trawl:sample455:occ,IYS:GoA2019:Stn13:trawl:sample455:occ:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,J,http://vocab.nerc.ac.uk/collection/S11/current/S1127/,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample456,IYS:GoA2019:Stn13:trawl:sample456:occ,IYS:GoA2019:Stn13:trawl:sample456:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn13:trawl:sample456,IYS:GoA2019:Stn13:trawl:sample456:occ,IYS:GoA2019:Stn13:trawl:sample456:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,28,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample456,IYS:GoA2019:Stn13:trawl:sample456:occ,IYS:GoA2019:Stn13:trawl:sample456:occ:total_weight,total weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,2,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample456,IYS:GoA2019:Stn13:trawl:sample456:occ,IYS:GoA2019:Stn13:trawl:sample456:occ:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,J,http://vocab.nerc.ac.uk/collection/S11/current/S1127/,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample457,IYS:GoA2019:Stn13:trawl:sample457:occ,IYS:GoA2019:Stn13:trawl:sample457:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn13:trawl:sample457,IYS:GoA2019:Stn13:trawl:sample457:occ,IYS:GoA2019:Stn13:trawl:sample457:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,53,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample457,IYS:GoA2019:Stn13:trawl:sample457:occ,IYS:GoA2019:Stn13:trawl:sample457:occ:total_weight,total weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,7,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample457,IYS:GoA2019:Stn13:trawl:sample457:occ,IYS:GoA2019:Stn13:trawl:sample457:occ:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,J,http://vocab.nerc.ac.uk/collection/S11/current/S1127/,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample458,IYS:GoA2019:Stn13:trawl:sample458:occ,IYS:GoA2019:Stn13:trawl:sample458:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn13:trawl:sample458,IYS:GoA2019:Stn13:trawl:sample458:occ,IYS:GoA2019:Stn13:trawl:sample458:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,25,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample458,IYS:GoA2019:Stn13:trawl:sample458:occ,IYS:GoA2019:Stn13:trawl:sample458:occ:total_weight,total weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample458,IYS:GoA2019:Stn13:trawl:sample458:occ,IYS:GoA2019:Stn13:trawl:sample458:occ:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,J,http://vocab.nerc.ac.uk/collection/S11/current/S1127/,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2019:Stn13:trawl:sample459,IYS:GoA2019:Stn13:trawl:sample459:occ,IYS:GoA2019:Stn13:trawl:sample459:occ:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
IYS:GoA2019:Stn13:trawl:sample459,IYS:GoA2019:Stn13:trawl:sample459:occ,IYS:GoA2019:Stn13:trawl:sample459:occ:species_length,species length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,528,NA,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
